TradeDate,DeliveryDate,StartTime,EndTime,MW
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4811.2
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4758.5
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4758.5
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4758.5
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4758.5
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4758.5
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4758.5
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4830.9
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4830.9
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4830.9
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4830.9
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4830.9
"2023-11-21","2023-11-21","2023-11-21T20:00:00","2023-11-21T20:30:00",4830.9
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4583
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4537.3
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4537.3
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4537.3
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4537.3
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4537.3
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4537.3
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4609.8
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4609.8
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4609.8
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4609.8
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4609.8
"2023-11-21","2023-11-21","2023-11-21T20:30:00","2023-11-21T21:00:00",4609.8
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
"2023-11-21","2023-11-21","2023-11-21T21:00:00","2023-11-21T21:30:00",4554.5
